candidate_id,annotator_id,elliptical_type,candidate_text,span,sentence_quality,acquisition_method
aug_prop_1908,5,Object Drop,Varys iyi olduğunu söyledi ama Tyrion kendi gözleriyle görmek istedi.,[],True,augmentation
sim_v0_28249,5,No Ellipsis,Oğlan çocuk ne kadar güzel!,[],True,raw
aug_prop_6541,5,Genitive Drop,Sonra Muhammet mustafa şapkasını taktı ve Hale döndü .,['Muhammet mustafa'],True,augmentation
sim_v0_16198,6,Object Drop,"Reçeteyle uyuşturucu ilaçlar sağlıyordum, o da satıyordu.",['uyuşturucu ilaçlar'],True,raw
sim_v0_16303,5,Subject Drop,"‘Güzel resim yapıyorsun, peyzajların çok güzel.",[],True,raw
aug_prop_5330,1,Object Drop,"Faik acıyı bastırmak için elinden geleni yapıyordu , ama o bile tamamen engelleyemiyordu .",,,augmentation
sim_v0_19202,3,Genitive Drop,Buddy elime uzandı.,[],True,raw
skkob_0_3425,1,Gapping,"Birlikte olacaklarını, sarılacaklarını, sevişeceklerini biliyor; bir de bunun belki de son olacağını.",,,raw
aug_prop_13767,5,Genitive Drop,"Mahmut sami Müjdat , uzun sopasını kaptı ve kuşları kovalamaya başladı .",['Mahmut sami Müjdat'],True,augmentation
aug_prop_1566,5,Subject Drop,Gerçek bir kılıç kullanıyordu ve hiç gülmüyordu.,[],True,augmentation
aug_prop_24755,1,Ki Expression,"Âşığın dinleyicilerinden şikâyet ettiğini duymak ise iç rahatlatıcı ydı ; Timuçin dinleyici standartlarını , asla kendisinin ki gibi yüksek bulmazdı .",,,augmentation
sim_v0_23635,3,Genitive Drop,Bir sa­at­tir ha­re­ket­le­ri­ni­zi gö­zet­li­yo­rum.,[],True,raw
sim_v0_14511,3,Subject Drop,Bunun için Ascension yortusundan sonra her çarşamba dersi bir saat uzatacağım.,[],True,raw
aug_prop_3876,5,Genitive Drop,Komik şakalar yapamaz ama kardeşi yapabilir.,[],True,augmentation
sluice_137,5,Genitive Drop,Ama ne kadar önemli olduğunu bilmiyordu.,[],True,gold
sim_v0_3585,1,Genitive Drop,O da ellerimi tuttu ve benimle konuştu.,,,raw
sim_v0_8342,5,Subject Drop,"İlk ikisinin ne şekilde kullanılabileceğini gördük, üçüncüsü ise başarısız.",[],True,raw
aug_prop_1249,3,Subject Drop,Anadilimde yazmak istedim ama yapamayacağımdan korktum.,[],True,augmentation
seed_636,3,Subject Drop,Bu evi görünce ötekine gitmediler bile.,[],True,gold
sluice_2707,3,Genitive Drop,Ama ne kadar kötü olduğunu bilmiyordum.,[],True,gold
cbkpw_0_4257,6,Genitive Drop,"Neredeyse yelkenleri indirtecekti bana, fakat suskunluğumu korudum.",[],True,raw
seed_1467,1,Object Drop,"Canım dondurma çekti, almaya gidiyorum.",[],True,gold
aug_prop_22364,3,Genitive Drop,Yasemin elini yakaladı ve kıyıya çekti .,[],True,augmentation
aug_prop_18834,5,Object Drop,İzzettin başıyla onayladı .,[],True,augmentation
aug_prop_20728,5,Object Drop,Tuğba telefonu açtı ve hoparlöre aldı .,['telefonu'],True,augmentation
sim_v0_4387,1,Genitive Drop,Baker içini çekti ve başını salladı.,,,raw
aug_prop_3500,5,Fragment,uzun bir boru sesi. Yönü olmayan yüksek sesli  uzun bir trompet.,[],True,augmentation
dkm_0_41502,1,Subject Drop,"Kendi dileğimle ayrılmadım Tebrizli Şems’ten, aklı başında olan adam nasıl olur da zehir içer?",,,raw
aug_prop_16803,1,Genitive Drop,"Diğer taraftan Samet , küçük yapılı bir kadındı ; kolu da boyuna göre ydi .",,,augmentation
bahmrf_0_4192,1,Gapping,"Bir düşünce bir başkasını çağrıştırır, bu bir başkası da bir başkasını.",,,raw
svcg_0_5223,1,Genitive Drop,Bir an için zihni Anna'nın adını haykırdı ama kıza daha dikkatli baktığında bu düşünce kayboldu.,[],True,raw
sluice_2600,3,Subject Drop,Sadece ne olduğunu bilmiyorlardı. '',[],True,gold
aug_prop_19287,6,Subject Drop,Sessizlikte Hilal ile birbirimize baktık .,[],True,augmentation
aug_prop_20247,1,Genitive Drop,"Elif , "" Biz yalnızca mektubu istiyoruz , "" dedi ama yüzünde tuhaf sinsi bir gülümseme belirdi .",,,augmentation
btrps_0_3644,1,Gapping,"Öy­le de olur, böy­le de.",,,raw
aug_prop_16095,5,Subject Drop,İlk başta Gamze bunların minik ejderhalar olduğunu düşünmüştü ama yaklaştıkça nefesi kesildi .,['Gamze'],True,augmentation
seed_2619,3,Subject Drop,Eşikyalara bulaşmasın diye.,[],True,gold
seed_1139,1,Subject Drop,Yeni bir kulaklığa ihtiyacı var.,,,gold
aug_prop_2542,5,Subject Drop,Ne kadar aklı başında olduğunu gösterecekti.,[],True,augmentation
seed_1100,1,Subject Drop,Sakalını kesip bıyık bırakacakmış.,,,gold
aug_prop_13961,3,Object Drop,Yar Sezer İzzet de Hasan serkan ile konuşmasını istedi ama o reddetti .,['Hasan serkan ile konuşmasını'],True,augmentation
aug_prop_10571,3,NP Drop,"Üçüncüyü de duyacağımı sanıyordum , İlhan sendeleyip düştü .",[],True,augmentation
shes_0_4829,1,Genitive Drop,Adım Süleyman ama yaşadığım psikolojik sorunlar nedeniyle uzun süredir kendimi Ahmet sanmaktayım ve mütemadiyen o şekilde tanıtmaktayım.,[],True,raw
sim_v0_16978,5,Subject Drop,"Ondan sonra sigaramı yakmaya kalktı, ben çakmağı aldım elinden.",[],True,raw
dkm_0_4262,6,Stripping,"Dostumuza da kutluluk bizden erer, düşmanımıza da.","['kutluluk bizden erer,']",True,raw
aug_prop_25205,5,Subject Drop,Alişan in ajan seçimlerine hayran kalmıştı .,[],True,augmentation
aug_prop_4374,3,Genitive Drop,İngilizcesi pek iyi değildi  zihnindeki konuşmaları tamamlıyordu.,[],True,augmentation
sluice_581,3,Genitive Drop,Ama ne kadar büyük olduğunu anlamadım. '',[],True,gold
aug_prop_5929,3,Genitive Drop,Serkan bana baktı ve dudaklarını birleştirdi .,['Serkan'],True,augmentation
sim_v0_7272,3,Subject Drop,Sonra Nynaeve’in bileklerini tuttu ve ellerini indirdi.,[],True,raw
aug_prop_23710,5,Object Drop,Muhammed kelepir düşürmüş ve hemen almıştı .,['kelepir'],True,augmentation
seed_390,1,Argument Drop,Müdüre ulaştı ve teklifi neden kabul etmediğini açıkladı.,,,gold
aug_prop_13231,3,Genitive Drop,"Mehmet hazbin ise odalarının avuç içi kadar olması nedeniyle benzetmeler yapmış , ama Fulya dışında kimse anlamamıştı .",[],True,augmentation
aug_prop_1374,3,Argument Drop,Yollara güvenlik kuleleri inşa etti ve korumalar atadı.,['güvenlik kuleleri'],True,augmentation
aug_prop_20948,5,Subject Drop,"Mahsum yanıtlamak istedi , fırsat bulamadı .",['Mahsum'],True,augmentation
aug_prop_4632,5,Genitive Drop,Evin içinde volta attı  ruhunu sakinleştirmeye çalıştı.,[],True,augmentation
aug_prop_16694,5,Genitive Drop,"Cahit İstediğini sor , gocunacak değilim .",[],True,augmentation
aug_prop_6730,3,Genitive Drop,"Açlığı , kanın garip tadını bastırdı ve Özen hevesle içti .",['Özen'],True,augmentation
aug_prop_10369,3,Genitive Drop,"Gizem esas lı kadın , ayağı yere basıyor .",['Gizem'],True,augmentation
seed_1174,1,Genitive Drop,Aletlerini düzgünce kutusuna yerleştirdi.,[],True,gold
aug_prop_13247,1,Object Drop,"Volkan onur acıyı bastırmak için elinden geleni yapıyordu , ama o bile tamamen engelleyemiyordu .",,,augmentation
sim_v0_319,5,Genitive Drop,Hole adım attım ve kafamı kaldırdım.,[],True,raw
seed_387,1,Argument Drop,Bana hep seni anlatıyor ve yaptıklarınızdan bahsediyor.,,,gold
aug_prop_19326,4,Object Drop,Lil gözlerini kırpıştırdı ve Tevhid baktı .,[],True,augmentation
cczpkd_0_5894,1,Subject Drop,"Yeniden kitabın ağırlığını avuçlarının içinde hissetti, kâğıt ve kumaşın tozlu sert baskısını.",,,raw
lshnb_0_2914,1,Subject Drop,"Bir ayna kıldın beni, döndün, o aynadan kendine nazar ettin.",,,raw
aug_prop_14804,5,Subject Drop,Barokta ki üç parça lı formlardan geliştirilmiştir .,[],True,augmentation
aug_prop_25776,1,Genitive Drop,"15685Bunlar yâni İbrahim ehli güya uzağı görürler , fakat ruhları uykuda dır , yâni hakikatten gafildirler .",,,augmentation
aug_prop_3678,1,Argument Drop,Ablası her zaman onun yanında oldu ve desteğini gösterdi.,,,augmentation
sluice_3297,3,No Ellipsis,Bu Mormon köylü çocuğu ne kadar saf?,[],True,gold
dkm_0_18717,1,Gapping,"Senin yüzünden, gözünden mi bahsediyorlar, huyundan suyundan mı?","['bahsediyorlar,']",True,raw
sluice_1898,3,Genitive Drop,Clinton ne kadar olduğunu söylemedi.,[],True,gold
sim_v0_2764,1,Gapping,"Hüseyin avukat oldu, Mustafa öğretmen.",,,raw
dml_0_5935,1,Genitive Drop,"Gözleri kapalı kirpiklerinin ardında dans ederken izledim, büyük ihtimalle onu uyandırmayacağım bir kâbusun derinliklerindeydi.",['onu'],True,raw
sim_v0_7036,3,Subject Drop,Başını kollarının altına gömdü ve kaskatı kesildi.,[],True,raw
aug_prop_3690,3,Genitive Drop,Hocasına gidip bu konuda istişare etti.,[],True,augmentation
smp_0_3549,1,Subject Drop,Başını eğdi ve duasını etti.,,,raw
vtws_0_441,1,Genitive Drop,En keyifli kılığınla gelmelisin bence; Dostlarımız eğlenmeye gelecek çünkü.,,,raw
aug_prop_337,5,Genitive Drop,Sonea başını salladı ve ellerini ovuşturdu.,['Sonea'],True,augmentation
aug_prop_8446,3,Genitive Drop,"Biri çocuklarıma saldırmış , Emin yara lı .",[],True,augmentation
aug_prop_17758,5,Subject Drop,Tuba al’Thor’u izleyemeyecek kadar meşguldüm .,[],True,augmentation
seed_1191,3,Genitive Drop,Ömrümün yarısını burada geçirdim.,[],True,gold
sim_v0_14215,4,Subject Drop,Bundan dolayı Rabat’ta inşa ettirdiği camiye Câmiu’s-sünne adını vermiştir.,[],True,raw
aug_prop_850,5,Object Drop,Velardi pası aldı ve kasasına koydu.,['pası'],True,augmentation
rhrv_0_376,1,Gapping,"Bu kişi ben de olabilirdim, Nash de, Traci’de.",,,raw
sim_v0_7476,5,Subject Drop,Sonra Heidi'nin elini buldu ve hafifçe sıktı.,[],True,raw
aug_prop_22680,3,Genitive Drop,Taylan cevap vermesini bekledi fakat Özlem konuşmadı .,['Özlem'],True,augmentation
aug_prop_7228,6,Subject Drop,Hamza onu duydu ama anlamadı .,['Hamza'],True,augmentation
aug_prop_23280,1,Genitive Drop,"İsmail ikilinin kabardığını görebiliyordu , ama Mustafa , elini kemerinde ki kına götürdüğü eline bakıyordu .",,,augmentation
sluice_106,3,Genitive Drop,Bu bir hatalar komedisi ve nedenini bulmamız gerekiyor.,[],True,gold
aug_prop_23503,6,Subject Drop,Ona Bedreddin deyin .,[],True,augmentation
aug_prop_11123,1,Genitive Drop,"İmparator Mehmet Ali burç oğulları mücadeleye kararlı idiler , ama güçleri düşmanı altetmeye yetmiyordu .",,,augmentation
sim_v0_2824,1,Subject Drop,Leesha kaşlarını çattı ama silahı aldı.,,,raw
aug_prop_3675,3,Subject Drop,Beşiğini getirip bebeği yatırdı.,[],True,augmentation
aug_prop_409,3,Genitive Drop,Üniforması bilinmiyor  saçları uzun.,[],True,augmentation
aug_prop_19095,3,Genitive Drop,Ayşe gömleğinin yakasını çözdü ve ceketini çıkardı .,['Ayşe'],True,augmentation
sim_v0_16947,3,Genitive Drop,"Her şeyi denemedikleri için değil, yeterince zamanları olmadığından dolayı.",[],True,raw
aug_prop_11543,5,Genitive Drop,Ebru alt dudağını sarkıttı .,['Ebru'],True,augmentation
sim_v0_15295,6,Gapping,Gönül hem çok yüce hem de çok hassastır.,['hassastır.'],True,raw
aug_prop_18945,3,Genitive Drop,Hemen ona kıyafetlerini uzattı ve İbrahim giyindi .,['ona'],True,augmentation
aug_prop_21319,6,Argument Drop,Arkadaşı Haci murat bir MMS yollamıştı .,[],True,augmentation
sim_v0_17365,5,Subject Drop,Yeşillikler kafasından çıkana kadar bekle.,[],True,raw
sim_v0_15721,5,Subject Drop,Mescide yakın ve sâlih müslimân komşular arasında oturtmalıdır.,[],True,raw
sluice_1148,3,Subject Drop,Ne kadar genç diye sormadım.,[],True,gold
sim_v0_2444,1,Object Drop,Sen meditasyon yaparsın ve ben gözlemlerim.,,,raw
aug_prop_1318,3,Subject Drop,Sevmeyi bildiği için mutlu bir kadın oldu.,[],True,augmentation
aug_prop_13639,3,Subject Drop,Mehmet ziya başıyla onaylıyor ve puro içiyordu .,['Mehmet ziya'],True,augmentation
aug_prop_13248,1,Ki Expression,"Peder Emre bulduğu para , yalnızca altın dukalardan oluşuyormuş – benim ki de öyle .",,,augmentation
sluice_3053,3,Subject Drop,Neden bilmiyorum ama şimdiden kederden şişmiş olan kalbim bir balon gibi genişlemeye başladı.,[],True,gold
aug_prop_13773,1,Gapping,"Tayfur gibi o da düşecek , hem de ölümde ve yaşamda kader birliği ettiği arkadaşlarının eliyle .",,,augmentation
sim_v0_20729,5,Genitive Drop,Burada boğulmak hiç hoşuma gitmez.”,[],True,raw
sim_v0_13821,1,Genitive Drop,Önceki mezar yerindeki meslektaşından farklı olarak benim müdahaleme alınmamıştı.,,,raw
sim_v0_8246,5,Subject Drop,Aile üyelerine mektup üstüne mektup yağdırıyor ve sabırsızca cevaplarını bekliyordu.,[],True,raw
sim_v0_15052,3,Genitive Drop,"Yaprakları kalın ve etli olup, rozet şeklindedir.",[],True,raw
aug_prop_23622,3,Object Drop,Merve da bu hareketi taklide özendi ama burnu o kadar büyük olmadığı için pek beceremedi .,['taklide'],True,augmentation
sim_v0_22738,4,Genitive Drop,Yetenek sabit bir özellik değildir; performansınız büyük bir değişkenlik gösterir.,[],True,raw
sim_v0_21749,5,Genitive Drop,"Ona doğru koştum, omzundan yakaladım.",['Ona'],True,raw
aug_prop_23587,3,Subject Drop,Kur’ân - ı Kerim’de ki bir âyetini oku da bunu anla .,[],True,augmentation
seed_144,3,Genitive Drop,"Gözlerine damlanı damlatmayı unutma, sabah akşam damlat.",[],True,gold
aug_prop_22696,1,Genitive Drop,"İnce , çok güçlü bir sızı kaplıyor Funda , ansızın bütün beynini , yüreğini kesip geçiyor .",,,augmentation
aug_prop_1324,3,Genitive Drop,Serin rüzgar eteklerinden esiyor  saçlarıyla oynuyordu.,[],True,augmentation
aug_prop_5673,0,Genitive Drop,Mehtap onun acımasızlığı karşısında yüzünü buruşturdu .,['Mehtap'],True,augmentation
aug_prop_19071,1,Genitive Drop,"Beni öldürecek olsa bile gülümseyeceğim ona , diye düşündü İnci , ama bunu yapmak için dişlerini gıcırdatması gerekti .",,,augmentation
dmjf_0_8316,1,Stripping,"Barney sonunda konuyu açtı ama gözleri gözlüklerine bakıyordu, benim olduğum yöne doğru değil.","['bakıyordu,']",True,raw
sluice_1387,3,Genitive Drop,"Yetkilileri, IBM'in, nasıl yapılacağını belirtmeyi reddetmelerine rağmen, para birimi dalgalanmalarına karşı koruma sağladığını söylüyor.","[""IBM'in,""]",True,gold
aug_prop_10973,1,Object Drop,"Sen hemen götürürsün bu paketi , Mesude götüremez .",,,augmentation
seed_139,1,Subject Drop,Ayakkabıları eskimiş de mağazadan alacak şimdi bir tane.,[],True,gold
seed_2285,1,Gapping,Ebrar servis attı Zehra manşet.,[],True,gold
sim_v0_18594,6,Argument Drop,Lütfen tedavi planımı anlatmama izin verin.”,[],True,raw
sim_v0_7854,3,Genitive Drop,Arkasından silah sesi geldi.,[],True,raw
aug_prop_15594,1,Object Drop,"Ben sevmem kokaini , ama Tuğrul kullanırdı .",,,augmentation
aug_prop_16528,5,Subject Drop,Işik melike Sedailerin nasıl olduğunu bilirsiniz .,[],True,augmentation
dlam_0_3529,6,Genitive Drop,Benim savaşım o kadar görkemli değil ama bu benim savaşım ve sonunda kazanacağım.,['benim savaşım'],True,raw
aug_prop_14183,6,Genitive Drop,"Elif omzunun birini açıyor ve arkasına dönüyor , gayet çeviktir .",['Elif'],True,augmentation
seed_2138,1,Subject Drop,30x50 boyutundakini bana verir misin?,[],True,gold
seed_1142,1,Subject Drop,Sokrates'in savunmasını dinliyordu.,,,gold
aug_prop_6280,1,Genitive Drop,Ayşe hızla döndü ve nefesi kesiliverdi .,['Ayşe'],True,augmentation
sim_v0_17962,5,Genitive Drop,"Sonunda Şamanın içtenliğine inanınca ayağa kalktı, postlarını topladı.",[],True,raw
aug_prop_16318,5,Subject Drop,"Bayram , piposunu çekmiş , çizmelerini incelemeye koyulmuştu .",['Bayram'],True,augmentation
aug_prop_16297,3,Subject Drop,Ahmet dirseğinin yerini değiştirdi ve başını salladı .,['Ahmet'],True,augmentation
sim_v0_14586,5,Argument Drop,"Yakı­şıklı adam kibarca, tabuttan düşen cesede yaklaşıp kolu­nu uzattı.",['tabuttan düşen cesede'],True,raw
aug_prop_3316,5,Genitive Drop,Altındaki ateşi görmezden gelerek yangın merdiveninden çıktı ve kırık metalin üzerinden geçti.,['yangın merdiveninden'],True,augmentation
seed_446,1,Argument Drop,Göçmenler daha fazla beklemeden döndüler.,,,gold
sluice_2851,3,Genitive Drop,Sadece ne zaman olduğunu söylemek zor.,[],True,gold
aug_prop_20266,3,Genitive Drop,Funda telefonu kapattı ve arkasına yaslandı .,['Funda'],True,augmentation
sluice_2401,5,Subject Drop,"Şirket ayrıca bir uyuşturucu endişesiyle ittifak arayışında olduğu yönündeki haberleri de doğruladı, ancak hangisi olduğunu açıklamadı.",['Şirket'],True,gold
sim_v0_25339,5,Stripping,"Buddy belki elli beş yaşındaydı, belki de yetmiş.","['Buddy', 'yaşındaydı,']",True,raw
aug_prop_9318,1,Object Drop,""" Saliha onu oğlu Erkan vermişti , ama Betül Başak veremedi .",,,augmentation
aug_prop_4544,5,Genitive Drop,düş görmeğe başladım. Gözlerim kararır kararmaz hayal kurmaya başladım.,[],True,augmentation
aug_prop_2120,5,Stripping,ama öyle değildi. Alyosha  Staretz'in yorgunluktan boğulduğunu düşündü ama değildi.,"[""Alyosha  Staretz'in yorgunluktan boğulduğunu""]",True,augmentation
aug_prop_1716,5,Subject Drop,Önce toprağı kullandı ama toprak sertti ve kolayca ufalanıyordu.,[],True,augmentation
mmmbb_0_22264,1,Genitive Drop,"15685Bunlar yâni Dünya ehli güya uzağı görürler, fakat ruhları uykudadır, yâni hakikatten gafildirler.",,,raw
sim_v0_15435,5,Subject Drop,Kızları ise çok tatlı ve hizmet sever kimselerdir.,['Kızları'],True,raw
sim_v0_22368,5,Genitive Drop,Bence güçlerimiz denk.,[],True,raw
seed_2590,1,Fragment,Kenan'ın söylediği şarkıları.,[],True,gold
seed_1481,1,Object Drop,Hollanda halka güneş kremi dağıtacakmış ama bizim ülke dağıtmıyor.,[],True,gold
seed_997,3,Subject Drop,Abine selam söyle.,[],True,gold
aug_prop_24244,1,Genitive Drop,Emel Ali hasan kardeşim gibi severim ama kafası o kadar çalışmaz .,,,augmentation
aug_prop_23706,6,Genitive Drop,"Mehmet ise şarabını yudumluyordu , aklı tamamen karışmıştı .",['Mehmet'],True,augmentation
aug_prop_23609,3,Argument Drop,"Zafer Onbaşı bana tarla bulacak , öküz bulacak , ev bulacak ...",['bana'],True,augmentation
aug_prop_19407,3,Genitive Drop,"“Oğlum ve yeğenimle tanışmanı istiyorum , Elif ve Ayşegül .",[],True,augmentation
khmz_0_9889,1,Subject Drop,Onların ayaklarının dibine yığıldı ama sadece bir an için.,,,raw
dkm_0_42552,5,Gapping,"O yazıda aşkın şekilleri var; ibret için, seyir için olsun, al.","['olsun,']",True,raw
kkop_0_5878,1,Subject Drop,"Yıldızları seyrediyoruz, dalların arasındaki yıldızları.",,,raw
sim_v0_16596,5,Genitive Drop,Haberleri iç açıcı değil.,[],True,raw
sim_v0_15489,3,Genitive Drop,"Nefesim tükense, kollarım ve bacaklarımda derman kesilseydi.",[],True,raw
hjt_0_4877,5,Object Drop,"Tüm gece boyunca içlerinden birisi nöbet tutmuş, ama sabah olduğunda hiçbir tehlike izi görmemiş ve duymamışlardı.",['hiçbir tehlike izi'],True,raw
sim_v0_21534,5,Subject Drop,Buradan gönderdiğimden beri onunla konuşmadım.,[],True,raw
sim_v0_21917,5,Genitive Drop,"Düşümde seni görmezsem, sabah konuşuruz.”",[],True,raw
sim_v0_4838,1,Pronominal Strategy,Bu kuraldı ve öyle olması gerekiyordu.,,,raw
