candidate_id,annotator_id,elliptical_type,candidate_text,span,sentence_quality,acquisition_method
aug_prop_11757,5,Genitive Drop,Ramazan etrafına bakmıyordu .,['Ramazan'],True,augmentation
aug_prop_4534,5,Genitive Drop,ellerini ovuşturmaya başlamıştı. Vali omuz silkti ve ellerini ovuşturmaya başladı.,['Vali'],True,augmentation
aug_prop_2333,5,Argument Drop,kapı aralığında babasını gördü ve gözlerini kaçırdı. Paul babasını kapıda gördü ve gözlerini kaçırdı.,['babasını'],True,augmentation
aug_prop_15081,1,NP Drop,Ceyda doktora giderim ama karşı cinse gitmem dedi .,,,augmentation
aug_prop_18895,1,Object CP Drop,"1915 de verem olduğu zaman , devrin hükümeti kendisini Bünyamin göndermek istemiş , ama o reddetmişti .",,,augmentation
aug_prop_19086,3,Subject Drop,Çağri Bey şu an dışarıda ancak ofise gelince mesajınızı ileteceğim .,['Çağri Bey'],True,augmentation
aug_prop_24420,3,Genitive Drop,"Çetin ona baktı , çenesi kenetlenmişti .",['ona'],True,augmentation
aug_prop_24709,5,Subject Drop,""" Serkan baktığın zaman bunu yüzünde görebiliyorum , onu düşündüğünü anlayabiliyorum .",[],True,augmentation
aug_prop_244,5,Subject Drop,usulca homurdandı. Çocuk uykusunda hafifçe homurdanarak arkasını döndü.,['Çocuk'],True,augmentation
seed_1737,1,NP Drop,Cimri bu işten alacağı maaşı asla size vermez.,[],True,gold
aug_prop_4150,6,Genitive Drop,Arapçayı çok iyi bilmesine rağmen divanında kullandığı Arapça kelimelerin sayısı çok azdır.,[],True,augmentation
seed_1958,1,Genitive Drop,İlk önce iş mailimdekileri okumam ve cevaplamam gerek.,[],True,gold
aug_prop_17919,3,Genitive Drop,Sonra Seray elini buldu ve hafifçe sıktı .,[],True,augmentation
aug_prop_400,5,Subject Drop,hüngürdemekteydi. Gözyaşları yanaklarından aşağı süzülüyordu ve orada öylece durup homurdandı.,[],True,augmentation
aug_prop_6087,3,Subject Drop,Cem bu ataklığının bağışlanacağını umarım .,[],True,augmentation
aug_prop_4103,5,Genitive Drop,Özge hâlâ konuşmamıştı. Asansöre binmeleri ya da binayı terk etmeleri yetmemişti  Özge hala konuşmamıştı.,[],True,augmentation
aug_prop_5757,1,Object Drop,"Sör Belgin bütün gücüyle kılıcı çıkarmaya çalıştı , ama o da kıpırdatamadı .",,,augmentation
aug_prop_6494,1,Argument Drop,Mehmet çiçekleri nişanlısı göndermiş ama hediyeyi annesi vermiş .,,,augmentation
aug_prop_7817,3,Genitive Drop,Yasemin hançeri almıştı Gökay tahminine göre silahı reddedemeyecek kadar korkmuştu – ama hiç kullanmamıştı .,['Yasemin'],True,augmentation
aug_prop_13272,1,Genitive Drop,"Erkan sabri de kahkahalara boğuldu , araları düzelmişe benziyordu .",[],True,augmentation
aug_prop_16332,3,Genitive Drop,Mürselin onu bıraktı ve saatini çıkardı .,['Mürselin'],True,augmentation
aug_prop_1094,5,Argument Drop,ruhsatlandırma yapılmaktadır. Bu tür olaylarda belgelendirme değil lisanslama yapılır.,['Bu tür olaylarda'],True,augmentation
aug_prop_9463,3,Genitive Drop,Vefatına kadar Adnan camilerinde vaaz verdi .,[],True,augmentation
aug_prop_1450,5,Subject Drop,Son adımı attım ve dünya kayboldu.,[],True,augmentation
aug_prop_6403,1,Object Drop,""" Gülen ece onu oğlu İlyas vermişti , ama İdris Melike veremedi .",,,augmentation
aug_prop_1114,3,Subject Drop,Yabancının oradan uzaklaşacağını düşündü ama çocuk gülümsedi.,[],True,augmentation
aug_prop_17731,1,No Ellipsis,Arzu onun sırtına atladı ve Şermin havalandı .,[],True,augmentation
seed_1362,3,Subject Drop,Nereye sürgüne gideceğini bilmiyordu ama onlar söyleceklerdi.,[],True,gold
sluice_2409,3,Genitive Drop,Sayıca çok fazlaydılar ve nedenini merak etmek için her türlü nedenleri vardı.,[],True,gold
aug_prop_15328,1,Genitive Drop,"Elif ceren Fuat henüz evet dememişti , ama hayır da demiyordu ; cevabını ertelemişti yalnızca .",,,augmentation
aug_prop_8254,3,Genitive Drop,Haci mehmet soluğunu bıraktı ve dudağını ısırdı .,['Haci mehmet'],True,augmentation
aug_prop_3012,5,Genitive Drop,Berlin'deki arkadaşları ve İleri'nin yayın kurulundaki meslektaşları ile iletişimini sürdürdü.,[],True,augmentation
sluice_2349,4,Genitive Drop,Ve nedenini anlamak çok fazla zaman almaz.,[],True,gold
aug_prop_9871,1,Gapping,"Bir tatlı dili var ki Ayşegül , bir de güzel sesi .",,,augmentation
aug_prop_8173,3,Genitive Drop,Bayan Tayfur eski neşesini bulmuştu .,['Bayan Tayfur'],True,augmentation
aug_prop_14485,3,Genitive Drop,Ahmet melih omzunu silkti ve matarasına uzandı .,['Ahmet melih'],True,augmentation
aug_prop_19535,4,Subject Drop,Serkan kumandaya uzandı ama yakalayamadı .,['Serkan'],True,augmentation
aug_prop_3312,3,Genitive Drop,Yunan polisi  kendisini olası saldırılardan korumak için denetimli serbestlik altında tuttuklarını açıklıyor.,['Yunan polisi'],True,augmentation
aug_prop_15284,5,Genitive Drop,Fulya başıyla onayladı ve odadan çıktılar .,['Fulya'],True,augmentation
seed_1551,1,NP Drop,Bu otobüsü kaçırınca ötekine bindik biz.,[],True,gold
aug_prop_25447,4,No Ellipsis,""" Adım Ayşegül Fitzgerald."" Kapıyı açıyorum ve sekreterime bağırarak sesleniyorum .",[],True,augmentation
aug_prop_1134,5,Object CP Drop,Hansa onaylıyordu. Köy toplumu onları seçti ve Hansa onayladı.,['Köy toplumu onları seçti'],True,augmentation
aug_prop_9496,3,Object Drop,Orada ruhlar dolaşıyordu ; Leyla etkilenmişti .,['ruhlar'],True,augmentation
aug_prop_25495,3,Genitive Drop,Serdar ona güldü ve parmağını döndürdü .,['Serdar'],True,augmentation
aug_prop_7191,1,Object Drop,Betül emine ağzını açtı ; ama Çile eliyle kapadı .,,,augmentation
aug_prop_7151,1,Genitive Drop,Birileri Orhan kardeşime bunu satmış .,[],True,augmentation
seed_1799,1,Ki Expression,"Bu kemanın telleri eski, şununki ise daha yeni.",[],True,gold
aug_prop_25745,3,Genitive Drop,Aykut gözlerini açtı ve nefesini tuttu .,['Aykut'],True,augmentation
aug_prop_3146,5,Object Drop,Dinlemek yerine telefonunu kapatmayı ya da konuşmalarına dikkat etmeyi tercih etmez.,[],True,augmentation
aug_prop_19334,1,Genitive Drop,Çağla Diyeti’yle hemoroit kaybolmaz ama sıkıntısı azalır .,,,augmentation
aug_prop_19319,5,Object Drop,Neslihan kollarını açtı ve Nihal kucakladı .,[],True,augmentation
aug_prop_19067,5,Genitive Drop,Nazan gümüş atını mahmuzladı .,['Nazan'],True,augmentation
aug_prop_3712,3,NP Drop,Ayşe ucuz arabayı seçti ama ben pahalı olanı isterim.,['arabayı'],True,augmentation
aug_prop_1831,5,Genitive Drop,Sör Vardis dikkatlerini toplamalarını emretti ve Leydi Lysa'ya baktı.,[],True,augmentation
seed_1316,1,Subject Drop,İç savaş sırasında kaybettik onları.,,,gold
aug_prop_20778,4,Object Drop,"Binnur bir şeyler söyledi ama Taner anlamamıştı , başını salladı .",['Binnur'],True,augmentation
aug_prop_13621,1,Genitive Drop,Mehmet yavuz sağ elini kaldırdı .,['Mehmet'],True,augmentation
aug_prop_12016,1,Gapping,"Bizi Selim da götürür , Özlem da ...",,,augmentation
aug_prop_14605,1,No Ellipsis,Nefes nefese nihayet Koray yetişti .,[],True,augmentation
aug_prop_13483,5,Argument Drop,"Seyhan onun elini tuttu , avucunu açıp baktı .",['avucunu'],True,augmentation
aug_prop_24763,3,Genitive Drop,Süreyya burcu oraya girdi ve etrafına bakındı .,['Süreyya burcu'],True,augmentation
aug_prop_977,3,Genitive Drop,Saat beşte elbisem ve makyajım yapılmıştı.,[],True,augmentation
aug_prop_18999,1,Genitive Drop,"Göktekin ! ” diye bağırmak istiyordu Adem , ama titreyen dudaklarından en ufak bir ses çıkmıyordu .",,,augmentation
seed_2728,3,Subject Drop,Artık orada.,[],True,gold
aug_prop_23487,1,Stripping,"Eğer Metin alay etmek gerekirse bu Arif düşerdi , onlara değil .",,,augmentation
aug_prop_13598,5,Genitive Drop,Önümüzde yürüyor ; elinde ki mobilden Mustafa görev hakkında rapor gönderiyordu .,[],True,augmentation
aug_prop_11590,5,Genitive Drop,Hakan nazikçe birlik komutanlarının elini sıkıyor ; hal hatırlarını soruyordu .,['birlik komutanlarının'],True,augmentation
aug_prop_16504,1,Genitive Drop,CÉLIO Sokakta dokuz kere yanına yanaşmak istedim ; ama her defasında dizlerimin bağı çözüldü .,,,augmentation
aug_prop_11665,3,Object Drop,"Deniz şaşkınlıkla baktı ona , gözlerini portreye çevirdi , sonra kapadı .",['gözlerini'],True,augmentation
aug_prop_2143,3,Genitive Drop,Elini bana bir kadın gibi uzattı ve yüksek sesle gülmeye başladı.,[],True,augmentation
seed_633,1,NP Drop,Yağlı yemekler midesini yakıyor o yüzden yağsız yiyecek.,,,gold
aug_prop_208,5,Subject Drop,Faber ayağa kalktı ve etrafta dolaşmaya başladı.,['Faber'],True,augmentation
seed_379,3,Genitive Drop,Komutan askere baktı ve ateş etmesini emretti.,[],True,gold
aug_prop_14004,5,Subject Drop,Erdem başıyla onayladı ve kalabalığa döndü .,['Erdem'],True,augmentation
seed_2108,1,Ki Expression,"İnşaatın solundaki evler bitmemiş, sağdakiler bitmiş.",[],True,gold
aug_prop_6880,1,Object Drop,Cem beni görmüyordu ama Emin tonyukuk görüyordu .,['beni'],True,augmentation
aug_prop_9320,3,Object Drop,"Fethiye gözlerini yere dikmiş , ses çıkarmadan dinliyordu .",[],True,augmentation
seed_273,3,Subject Drop,"Raporları bugün aldım, en kısa zamanda kontrol edeceğim.",[],True,gold
aug_prop_3256,6,Genitive Drop,Ursula kapıyı vurdu. Törenin son sözleri kulaklarında yankılanırken Ursula kapıyı çaldı.,[],True,augmentation
aug_prop_11675,5,Argument Drop,"Deniz lekelenmiş baltasının keskin ucunu yaladı , sonra tiksinerek tükürdü .",['lekelenmiş baltasının keskin ucunu'],True,augmentation
sluice_2507,3,Genitive Drop,"Ve sanırım, hala sürücüyü ve RAM'i yanlış okuyorsa, nedenini bulmak bana kalmış olacak.","[""hala sürücüyü ve RAM'i yanlış okuyorsa,""]",True,gold
aug_prop_7262,1,Object Drop,"Kadın , hiç olmazsa gerçek Murat Parşömeni'ni bulamamıştı , fakat sürekli gözlem altında tutulması gerekiyordu .",,,augmentation
sluice_2118,3,Genitive Drop,“Tabii ki nedenini hepimiz biliyoruz: Bunun nedeni Magellan ve Contrafund. '',[],True,gold
aug_prop_17551,5,Object Drop,Yasemin başıyla onayladı .,[],True,augmentation
aug_prop_477,3,Genitive Drop,Üzerime bok sıçradı  güverteye yağmur yağdı.,[],True,augmentation
sluice_2742,3,Genitive Drop,"Williams, tam olarak nasıl olduğunu veya yeni bir menajer tutmayı düşünüp düşünmediğini söylemese de, Saints ile olan sözleşmeyi ele almayı planladığını söyledi.",['Saints ile olan sözleşmeyi ele almayı'],True,gold
aug_prop_9531,1,Genitive Drop,Kalabalık bir çocuk topluluğu Yildiray ile çevremizi sardı ama yakın olmalarına rağmen hiçbiri elini uzatıp bize dokunmadı .,,,augmentation
aug_prop_21000,1,Object Drop,İlknur bunu açıkça söylemedi ama ben anladım .,,,augmentation
seed_54,3,Subject Drop,Rolü ona vermişler ama ben almak isterdim.,[],True,gold
seed_2045,3,NP Drop,"Annem sandığa koymuş, en alttakilere baktın mı?",[],True,gold
aug_prop_347,3,Genitive Drop,Çay buğulu olabilirdi ama kokusu çok lezzetliydi.,['Çay'],True,augmentation
aug_prop_7233,3,Object Drop,"Bizi İrem da götürür , Çağlar da ...",['Bizi'],True,augmentation
aug_prop_16807,5,Genitive Drop,Funda Bey karısının yerine cevap verdi .,['Funda Bey'],True,augmentation
aug_prop_452,3,Subject Drop,Pantolonu ona yapışmıştı ama yürümeyi bırakmamıştı.,['ona'],True,augmentation
aug_prop_7593,1,Subject Drop,Adem sandalyeden kalktı ve telsizini çıkardı .,['Adem'],True,augmentation
aug_prop_24464,5,Genitive Drop,İlker gözlerini açtı ve cılızca gülümsedi .,['İlker'],True,augmentation
aug_prop_331,3,Subject Drop,Onu yatağa oturttu ve önünde durdu.,[],True,augmentation
aug_prop_6251,3,Object Drop,Mahmut nuri dalı yakaladı ve yanına çekti .,['dalı'],True,augmentation
aug_prop_24934,3,Object Drop,"Cemal bir şeyler söyledi ama Hatice anlamamıştı , başını salladı .",['Cemal'],True,augmentation
aug_prop_19641,5,Genitive Drop,Gökhan başıyla onayladı .,['Gökhan'],True,augmentation
aug_prop_21125,3,No Ellipsis,"Mahmut emre , Elif hikâyelerinden bıkmıştı , Vahdettin talha da onun kilerden .",[],True,augmentation
aug_prop_4588,3,Argument Drop,Ben senin hemşehrin değilim  burada doğup büyüdüm.,['burada'],True,augmentation
sluice_1468,3,Subject Drop,Sadece ne kadar olduğunu bilmiyordu.,[],True,gold
seed_1701,1,NP Drop,Şişenin dibinde kalanları da temizledi adam.,[],True,gold
aug_prop_14406,4,Genitive Drop,"Hüseyin fotoğrafa baktı ve gözlerini kıstı , düşündü .",['Hüseyin'],True,augmentation
aug_prop_14129,3,Genitive Drop,Tuba onun kalın sesini duyuyordu ; gürültülü kahkahalarını da .,['onun'],True,augmentation
aug_prop_16756,3,Genitive Drop,"Emrah ona baktı , çenesi kenetlenmişti .",['ona'],True,augmentation
seed_2451,1,Fragment,"Evet, onun.",[],True,gold
seed_1088,1,Genitive Drop,Bu sıcaklarda köpeğini yürütmemelisin.,[],True,gold
seed_1320,3,Genitive Drop,Okuduğu paragraftan hiçbir şey anlamamıştı.,[],True,gold
aug_prop_187,5,Genitive Drop,Yüzü korkudan solgun  dudakları benekliydi.,[],True,augmentation
aug_prop_5598,1,Gapping,"18155Sabırlı Esra da bunu te’vil eder , yorumlar .",,,augmentation
aug_prop_5272,3,Object Drop,Biliyorum çünkü içindeyim.,[],True,augmentation
aug_prop_22184,3,Subject Drop,Pelin kadınları görmüş ve uzak durmuştu .,['Pelin'],True,augmentation
aug_prop_248,5,Genitive Drop,Bryce başını salladı ve fısıldamaya başladı.,['Bryce'],True,augmentation
aug_prop_7367,1,Gapping,"Deram arif olmadan önce korku vardı , yalvarış da .",,,augmentation
aug_prop_21193,3,Genitive Drop,Erdem eskiden olduğu gibi görüyordu .,['Erdem'],True,augmentation
aug_prop_21905,6,Stripping,Bu hikâyeleri Deniz veriyordu onlara ; gerekli bilgileri de .,['Deniz veriyordu onlara'],True,augmentation
aug_prop_14139,3,Genitive Drop,Taylan gözlerinin onun üzerinde olduğunu hissediyordu ama ona bakamayacağını düşündü .,['ona'],True,augmentation
aug_prop_13790,5,Argument Drop,Dış kapının açıldığını hissetti ; Özlem gelmişti .,[],True,augmentation
aug_prop_17013,1,Genitive Drop,""" Kızma , "" dedi Süleyman , ama gülmeye devam etti , gözyaşları yanaklarından akıyordu .",,,augmentation
aug_prop_6610,3,Genitive Drop,Zeki oldukları anlaşılıyordu .,[],True,augmentation
aug_prop_6278,5,No Ellipsis,"Maria ! ” diye bağırmak istiyordu Ayşe , ama titreyen dudaklarından en ufak bir ses çıkmıyordu .",[],True,augmentation
aug_prop_13201,1,Genitive Drop,"Melike elleriyle başını kavradı , kendini korumaya çalıştı .",['Melike'],True,augmentation
aug_prop_11964,1,Subject Drop,Sebiha özür diliyordu ve anladığını söylüyordu .,['Sebiha'],True,augmentation
aug_prop_7954,3,Object Drop,Çocuklar insan öldürmezdi ve Elif öldürmüştü .,['insan'],True,augmentation
aug_prop_9696,3,Argument Drop,Halil ibrahim amca bir anda kendine geldi ve artık kesmelerini söyledi .,[],True,augmentation
seed_1230,1,Genitive Drop,Her hafta arkadaşlarıyla içmeye giderlerdi.,[],True,gold
seed_1111,3,Genitive Drop,Güneşin derimi yaktığını hissediyordum.,[],True,gold
aug_prop_12452,1,Genitive Drop,Cem bu acı­nın ba­ca­ğın­da ol­du­ğu­nu an­la­dı ve o ta­ra­fa bak­tı .,['Cem'],True,augmentation
sluice_121,3,Genitive Drop,"Nedenini anlamak kolay: Barlar ve restoranlar üç makineyle sınırlıyken, bir kamyon durağında 50'ye kadar makine olabilir.",[],True,gold
aug_prop_8711,5,Gapping,"Sen iki elma yedin , ben üç .",['elma yedin'],True,augmentation
aug_prop_3402,5,Genitive Drop,Ben cesur bir gencim ve şansım genç.,['Ben'],True,augmentation
aug_prop_13786,3,Genitive Drop,Mustafa onlara gülümsedi ve arkasına baktı .,['Mustafa'],True,augmentation
aug_prop_9681,3,Subject Drop,Etrafta ki şeyleri seçmeye başladığı sırada ise İsmail silahını kılıfına sokmuştu .,[],True,augmentation
aug_prop_10028,3,Genitive Drop,Murat gözlerini kırpıştırdı ve kımıldanmaya başladı .,['Murat'],True,augmentation
aug_prop_25178,1,Gapping,"Ramazan Yahudilerinin oturduğu bu yere Filiz Sokak da derlerdi , Zerin Sokağı da .",,,augmentation
aug_prop_9468,5,Genitive Drop,"Diana Tuğberk çarık giymiş , ayaklarını güzelce sarmıştı .",['Diana Tuğberk'],True,augmentation
aug_prop_224,3,Object Drop,Yayını yere fırlattım ve botumla ittim.,['Yayını'],True,augmentation
aug_prop_3800,1,NP Drop,Ünlü profesör  yeni atanan kişiyi çok başarılı buldu.,,,augmentation
aug_prop_9353,1,Object Drop,Sare sıcak bir ülkeye gitmek istiyordu ama Pinar korkuyordu .,,,augmentation
aug_prop_13010,5,Fragment,Ahmet imparatoru Tuğba Gülen ece oğlu .,[],True,augmentation
aug_prop_7842,3,Genitive Drop,Kardeşimiz Şahin bir izah istedi .,[],True,augmentation
aug_prop_18559,5,Subject Drop,Nuri anil ona baktı ve sertçe yutkundu .,['Nuri anil'],True,augmentation
aug_prop_1399,5,Subject Drop,Sevens Tom botlarını çıkardı ve ayaklarını ovuşturdu.,['Sevens Tom'],True,augmentation
seed_2398,1,Fragment,Pınar'dan.,[],True,gold
aug_prop_5774,1,Gapping,Chester iki katta indi ; adam da peşinden .,,,augmentation
aug_prop_4028,6,Argument Drop,Bana kendisi inanmıyor ama eminim.,[],True,augmentation
aug_prop_6092,3,Genitive Drop,Levent başıyla onayladı .,['Levent'],True,augmentation
sluice_3003,3,Genitive Drop,"Mercury Records tarafından düşürüldü, hala nedenini anlamadı ama Salı günü Interscope Records'tan çıkan yeni `` Righteous Love '' ile ayağa kalktı.","['düşürüldü,']",True,gold
aug_prop_9377,1,Genitive Drop,"Anaları babaları , ataları on yıldır böyle yaşamışlardı , bu gölün çevresinde balıkla güreşe güreşe .",,,augmentation
aug_prop_3870,1,Object Drop,Kız kırmızı elbiseyi çok beğenmiş ama ablası beğenmemiş.,,,augmentation
aug_prop_25411,5,Genitive Drop,"Öbür yara izimi gör ."" Gündem baktı .",[],True,augmentation
aug_prop_5178,6,Genitive Drop,Yüzü biraz asık görünüyordu.,[],True,augmentation
aug_prop_8018,6,Subject Drop,Melda Seçmen Seda hakkında ne düşünüyorsun ?,[],True,augmentation
aug_prop_15744,5,Subject Drop,Ona korsana benzediğini söylemiştim ve Ayla gülmüştü .,[],True,augmentation
aug_prop_11924,1,Genitive Drop,Arabada ayakta duran iki yolcu tedbiren ayakkabılarını çıkarmışlardı ama tulumlar sayesinde topukları bile ıslanmadı .,,,augmentation
aug_prop_15218,1,Subject Drop,"Slow Şerife yasemin diyorsun , insanlar yavaşlıyor .",[],True,augmentation
aug_prop_24881,3,No Ellipsis,Cemal sonra tekrar öğretmenliğe döndü .,[],True,augmentation
aug_prop_12430,5,Object Drop,İnsanlar hata yapar ama Mahmut yapmaz .,['hata'],True,augmentation
aug_prop_16774,3,No Ellipsis,Şahika onun koluna dokundu ve kız sustu .,[],True,augmentation
