candidate_id,annotator_id,elliptical_type,candidate_text,span,sentence_quality
seed_1888,003,Genitive Drop,Saldırganlar kaçarken çantalarındakileri düşürdüler.,[],True
aug_prop_15421,005,Genitive Drop,Ayşegül omuzlarını silkti ve kollarını kavuşturdu .,['Ayşegül'],True
aug_prop_14134,005,Subject Drop,altı kaptanın öldüğünü gördün .,[],True
aug_prop_7714,003,Object CP Drop,"Ali ayrı çıkarlarının nerede olduğunu görebiliyordu , ama Füsun göremiyordu .",['ayrı çıkarlarının nerede olduğunu'],True
sim_v0_21956,003,Subject Drop,"Dedektiften parayı sızdırır, yolunuza gidersiniz.",[],True
seed_681,0001,Ki Expression,Bu derginin kapağı diğerininkinden daha ilgi çekici.,,
cbkpw_0_4088,0001,Gapping,"Bukowski çok sevdiği çizgili koltuğunda oturuyordu, bense onun yanında yerde.",,
sim_v0_14172,003,Genitive Drop,Daha sonra Hasan şehirdeki mezarlığa gidip arkadaşı olan dervişi buldu.,['Hasan'],True
aug_prop_5622,001,Genitive Drop,Rukiye kılıç kemerini çözdü ve ona uzattı .,['Rukiye kılıç'],True
sluice_3168,003,Fragment,Hangi programlar?,[],True
aug_prop_10942,003,Genitive Drop,Nilgün sincabı fark etti ama annesi göremedi .,['Nilgün'],True
sim_v0_25090,005,NP Drop,Onun öyle olduğunu zannedenler çoktur.,[],True
aug_prop_12405,0001,Genitive Drop,Birden Hacer anladı yaşayacağını ; yarası acıyordu ama aklı başında ydı .,,
aug_prop_21404,0001,Object Drop,"Sör Ayşegül bütün gücüyle kılıcı çıkarmaya çalıştı , ama o da kıpırdatamadı .",,
aug_prop_24987,0001,Genitive Drop,"İnce , çok güçlü bir sızı kaplıyor Veli çağlar , ansızın bütün beynini , yüreğini kesip geçiyor .",,
yggmp_0_1522,001,Ki Expression,"Tenime değen tenini hissediyorum, benimkilere karışan gözyaşlarını...",['gözyaşlarını...'],True
aug_prop_6966,003,Genitive Drop,Sonra Erhan kolunu çimdikleyince yüzünü buruşturdu .,[],True
aug_prop_2822,003,Subject Drop,Bir arkadaşım aracılığıyla onlarla iletişime geçtiğimde şirketin mali durumu kötüleşti.,[],True
sim_v0_15010,005,Subject Drop,Çok kibar ve saf bir insandır.,[],True
sim_v0_7684,003,Subject Drop,"Ölümsüz Tanrıçaların güzelliğini taşır, görüntüsü Tanrısaldır.",[],True
aug_prop_17133,005,Subject Drop,Ayşe telefonu kapadı ve cebine koydu .,['Ayşe'],True
aug_prop_6462,003,No Ellipsis,Mustafa alican ise hem yakışık lı hem de sevimli ydi .,[],True
aug_prop_18411,005,Object Drop,Bariş başıyla onayladı .,[],True
aug_prop_24181,003,Genitive Drop,"Bir süre Ömer gökhan suyu içmesini seyretti , gırtlağı inip kalkıyordu .",[],True
aug_prop_4725,003,Genitive Drop,Kamerüzzaman üstünü çıkardı.,['Kamerüzzaman'],True
sim_v0_16948,005,Ki Expression,"Eddie, Roland’ın hikâyelerinden bıkmıştı, Silahşor da onunkilerden.",['hikâyelerinden'],True
aug_prop_8609,0001,Gapping,"Ayla Yahudilerinin oturduğu bu yere Kerim Sokak da derlerdi , Can Sokağı da .",,
sluice_212,003,Subject Drop,`` Henüz ne olduğunu bilmiyorum. '',[],True
seed_760,003,Argument Drop,"Deredeki balıklar kirden gitmiş, yengeçler de.",['Deredeki'],True
aug_prop_4326,005,Genitive Drop,Titiz işçilik ve detay yaptığı işlerde ön plandadır.,[],True
aug_prop_18148,005,Subject Drop,Okan Mustafa ferhat a elini uzattı .,[],True
aug_prop_6754,0001,Stripping,"Eğer Yakup alay etmek gerekirse bu Abdullah düşerdi , onlara değil .",,
sim_v0_21604,005,Subject Drop,Yarından sonra yine burada buluşuruz.,[],True
seed_234,0001,Object Drop,"O sade kahveyi çok sever, ben de ona alırım.",,
aug_prop_22470,0001,Genitive Drop,Babası Özlem Erhan Mustafa turan – Meryem rahmet etsin– küçüklüğünden beri oğlumdu ; bu duacının yanından ayrılmazdı .,,
seed_693,001,Subject Drop,"Bu müzeye gidelim, diğerinkinden daha zengin bir koleksiyonu var.",[],True
sim_v0_13852,005,Subject Drop,Fransız birliğinin bulunduğu yere doğru yol alırken yaptıkları işin ciddiyetini değerlendiriyordu.,[],True
aug_prop_9332,005,Argument Drop,Tam konuşmasını tamamlamıştı ki Kübra göründü .,[],True
dkm_0_33551,006,Stripping,"Sözde de uyuyorsunuz bana, susmada da; fakat susayım artık.","['uyuyorsunuz bana,']",True
sluice_2216,005,Subject Drop,Florida'nın bu kısmına Uzay Sahili diyorlar ve nedenini anlamak kolay.,[],True
seed_459,0001,Argument Drop,Tren bileti aldım ama henüz binemedim.,,
sdacc_0_1076,0001,Subject Drop,"Susarsa, hiç kimse bir şey öğrenemezdi ama o da tüm yaşamı boyunca bu şüphenin içinde kalacaktı.",,
aug_prop_11630,005,Genitive Drop,"Babamlar onunla konuştular , Ahmet Salih .",[],True
aug_prop_15527,006,Genitive Drop,Ertan omzunu öptü ve onu okşadı .,[],True
sim_v0_17611,005,Argument Drop,Bir şey diyecek gibi oldu.,[],True
aug_prop_7019,0001,Genitive Drop,Fatih mehmet bu son sözü söyledikten sonra konuyu değiştirmeyi denedi ; fakat konuşmaları birden yavanlaşıverdi .,,
sim_v0_3374,0001,Genitive Drop,Dave bir nefes aldı ve yüzünü ekşitti.,,
seed_860,0001,Stripping,"Bu yaptığın kavga etmek, iletişim kurmak değil.",,
aug_prop_25156,0001,Gapping,"Başka bir deyişle uzlaşma dili de İlker ydi , çatışma dili de .",,
sluice_539,005,Genitive Drop,Nedenini anlamak için önce Saddam'ın olası alternatiflerinin kim olduğunu anlamalısınız.,[],True
aug_prop_24239,005,Genitive Drop,Kübra tavırlarında ihanetin ipuçlarını gördü .,[],True
ngmc_0_2067,001,Subject CP Drop,"Bu ona yetimhanedeki anılarını hatırlattı, unutmak istediği anıları.","['hatırlattı,']",True
seed_1064,0001,Genitive Drop,Ceyda içeceğini çöpe atmış.,,
aug_prop_3703,003,Genitive Drop,Kendimi onlardan  hatta tüm sevdiklerimden koruyorum.,[],True
aug_prop_12122,005,Subject Drop,üç şey kaybetmişti ve bulması gerekiyordu .,[],True
seed_1719,001,NP Drop,Gidenlerin ardından ağlanmaz.,[],True
seed_1224,0001,Subject Drop,Eve girip hiçbir şey çalmamışlar.,,
aug_prop_4394,005,Genitive Drop,Elini öptüm  geriye yaslandım ve sessiz kaldım.,[],True
aug_prop_20864,003,Genitive Drop,"Yıldız Evrim istediği için değil , kendin boka sardırdığın için .",[],True
aug_prop_23843,005,Genitive Drop,İbn Emine Ertunç onur Ali kitaplarını yazmış ve oğlu Bala başak onun derslerine göndermiştir .,['İbn Emine Ertunç onur Ali'],True
aug_prop_1192,003,Subject Drop,Muhtar bayramlarını kutladı ve votkayı içti.,['Muhtar'],True
aug_prop_20908,003,Subject Drop,"Bir daha rahatsız edecek olursak , Ferat kapıyı yüzümüze kapattıracakmış .",[],True
aug_prop_3975,003,Subject Drop,O üniversiteye gittiler ama o seçmedi.,[],True
sim_v0_15990,003,Subject Drop,Tutsak trampetçiye dönüp baktı; yüreğinin sızladığını duydu.,[],True
skph_0_293,006,NP Drop,"Öylece çömeldiği yerde çatalla birkaç lokma daha attı ağzına; ayağa kalkmadan çiğnedi, kalanı çöpe attı.",[],True
vmmt_0_1550,0001,Genitive Drop,"Geçen yıl imar geldi oralara, tapusu da cebimde.",,
sim_v0_3629,0001,Subject Drop,Pek çok erkekle sevişmiş ama orgazm yaşayamamış.,,
sim_v0_4272,0001,Object Drop,Luke başını salladı ama hoşuna gitmemişti.,,
aug_prop_13083,001,No Ellipsis,Yüzü solgun ve asık olan Cemil onlardan ayrı duruyordu .,[],True
seed_2406,003,Genitive Drop,"Annem, kardeşime.",[],True
seed_451,003,Subject Drop,Annem yeni nevresimler almış ama daha sermedim.,[],True
sluice_1302,004,NP Drop,"Lee ayrıca Mirage'ın yıl içinde hisse geri aldığını söyledi, ancak kaç tane olduğunu söylemeyi reddetti.",['hisse'],True
seed_1326,003,Subject Drop,Sinem marketten elma suyu almış ama yerleştirmemiş.,['Sinem'],True
ykvdgdo_0_1979,0001,Subject Drop,"Eninde sonunda kendi kapına geleceksin, kendi kapının her zaman zaten orda olduğu anlayışına.",,
aug_prop_3963,0001,Object Drop,Biri kimyayı hiç sevmiyor ama diğeri seviyor.,,
kasa_0_19167,0001,Object Drop,Biz seni ancak bütün insanlara müjdeieyici ve uyarıcı olarak gönderdik; fakat insanların çoğu bilmezler.,,
sim_v0_3250,003,Genitive Drop,İlkin zencinin boynunu vurdum ve öldüğüne inandım.,['zencinin'],True
aug_prop_2680,005,Subject Drop,Yerdeki buruşuk Butterfinger kağıtlarını ve boş Red Bull kutularını gördü.,[],True
sluice_252,003,Genitive Drop,"Bir katılımcı amacını desteklemiyorsa, eski alıcıları içeren bir komite nedenini belirlemeye çalışmalı ve ona yardım etmelidir.",[],True
sim_v0_7944,005,Genitive Drop,Jamie anlaşılmaz bir şekilde sakin görünüyordu ama boynu terlemeye başlamıştı.,['Jamie'],True
seed_1508,003,Subject Drop,Kaptan dürbünüyle uzaklara baktı fakat göremedi.,['Kaptan'],True
aug_prop_10265,003,Genitive Drop,Musa adamlarını yolladı ama fikrini değiştiremediler .,[],True
aug_prop_3696,005,Genitive Drop,Bana hep senden ve yaptıklarından bahseder.,['senden'],True
aug_prop_13993,003,Genitive Drop,"Eser yerinden kımıldamadı , adamlar gittiler .",['Eser'],True
aug_prop_21253,005,Gapping,Halil cansun ise hem yakışık lı hem de sevimli ydi .,['ydi'],True
aug_prop_3770,006,Genitive Drop,Zirzop arkadaşımız başkalarıyla dalga geçmeye çalışıyor.,[],True
seed_2763,001,Fragment,Yüzünü yıkadıktan sonra.,[],True
krb_0_3541,0001,Subject Drop,Rahip Los Angeles'ta uçaktan inmek istemedi ama inmesi gerekiyordu çünkü gideceği yere gelmişti.,,
aug_prop_22965,0001,Object Drop,Normal yayınevleri kitapları kitapçılara gönderir ; oysa Zarife yalnızca yazarlara gönderiyor .,,
sim_v0_27999,005,Genitive Drop,Uçağa varmaları ne kadar sürer?,[],True
aug_prop_15356,0001,Gapping,"Suç Recep gani değil , bende .",,
aug_prop_7825,006,Argument Drop,"Burcu bizimle gelmedi , başı ağrıyormuş .",[],True
aug_prop_3913,005,Object Drop,Adam öğretmenliği bırakmış  daha fazla yapamayacakmış.,['öğretmenliği'],True
aug_prop_16492,005,Fragment,Engin tek kaşını kaldırarak .,[],True
aug_prop_14328,0001,Object Drop,"Türker kapıyı göremezdi , ama Astral Deniz bir yaratığı olan Sedat kesinlikle görebilirdi .",,
aug_prop_17255,005,Genitive Drop,Engin çatalını bıraktı ve sesi ayarladı .,['Engin'],True
sluice_1420,003,Subject Drop,"Kovboylar, ne kadar olduğunu söylemezler, diye düşündü.",[],True
aug_prop_20055,004,Subject Drop,"Geldi adam , diyalog kurmak istedi ama Güliz yanaşmadı .",['adam'],True
aug_prop_18897,005,Subject Drop,Sonunda kumar oynarlar ve Erdem kaybeder .,[],True
sim_v0_16388,005,Subject Drop,"Bu ilk yaklaşımdı diyelim.""",[],True
seed_1596,001,Subject Drop,Ben İlahi Komedya'nın Cehennem'ini okudum ama diğerlerini okumadım.,['Ben'],True
mcrbem_0_2484,0001,Gapping,"Gökyüzü şaraplarının bir katresi bile insanı şaraptan da vazgeçirir, sakilerden de!",,
seed_425,0001,Argument Drop,Çocuğun olduğunu bilseydim bir sürü oyuncak alırdım.,,
cksk_0_8920,001,Subject Drop,Andy metal elini ona doğru uzattı ama çocuk görmezden geldi ve sert toprağa indi.,['çocuk'],True
sim_v0_15300,003,Genitive Drop,"Konuşması ağır ve yumuşak, ölçülü ve heyecansızdı.",[],True
tmu_0_5380,006,Object CP Drop,"Büronun delisi gözüyle bakıyorlar bana, biliyorum.","['Büronun delisi gözüyle bakıyorlar bana,']",True
sim_v0_16260,003,Object Drop,"Ben yüksek sesle okuyordum, o da dinliyordu.",[],True
sluice_857,005,Genitive Drop,"Okuduğum bir şeyi beğendiysem, nedenini bulup taklit etmeliyim.",[],True
aug_prop_2413,003,Genitive Drop,Müslümanlar kurdukları dernekler aracılığıyla faaliyetlerini sürdürdüler.,['Müslümanlar'],True
dw1d1oecng_0_4865,0001,Object Drop,"Dalek imayı kaçırmıştı belki, ama Tulana kesinlikle anlamıştı.",,
aug_prop_23096,006,Genitive Drop,Onlar ısrarla Yunus emre meyhanesine gitmek istiyor ve onları da yanlarına çağırıyorlardı .,['Onlar'],True
aug_prop_7966,006,Genitive Drop,Önümüzde yürüyor ; elinde ki mobilden Funda görev hakkında rapor gönderiyordu .,[],True
seed_1812,001,Ki Expression,Baraj balıkları denizdekilere göre daha güzeldir.,[],True
aug_prop_16628,003,Subject Drop,Lale 25 santim demişti ama 35 vardı rahat .,[],True
seed_1734,001,NP Drop,"Atıp tuttukları yalanlanınca, sessizliğe gömüldü.",[],True
aug_prop_4486,006,Subject Drop,ayaklarını güzelce sarmıştı. Stepan Arkadyeviç sandaletlerini giydi ve güzelce ayaklarına sarıldı.,['Stepan Arkadyeviç'],True
seed_291,0001,Object Drop,Dilek dileyip denize attı.,,
aug_prop_5148,006,Genitive Drop,Göz kapaklarını tekrar açtığında ıslaktı.,[],True
aug_prop_14562,006,Subject Drop,Yusuf Müzesi’nin arkeoloji araştırmalarına destek verdi .,[],True
sim_v0_7660,005,Argument Drop,"Arkasından Bahar'ın seslendiğini duydu, dönüp bakmadı.",[],True
sim_v0_28076,004,No Ellipsis,Bütün yaralar elle oyularak açılmış.,[],True
yvr_0_4962,0001,Genitive Drop,"Babam, bir zamanlar yakışıklı olduğunu hissettirir, ama yaşlandıkça yanakları çöktü, yüz hatları sertleşti.",,
aug_prop_15124,0001,Genitive Drop,"Ümit sol elini uzatıp parmaklarını yavaşça açtı , ama elinde bir şey yok tu .",,
aug_prop_1105,005,Subject Drop,"""Öyle"" diyorlar ama umursamıyorum.",[],True
seed_430,0001,Argument Drop,Aslında çok uzak değildi gideceği yer ama gitmek istemiyordu.,,
aug_prop_517,005,Object Drop,Ghealdan'da savaş çıktı ve Logain kazandı.,['savaş'],True
yipn_0_481,001,Genitive Drop,"Burada ölmeliyim, derdimle.",[],True
seed_2144,003,NP Drop,Handakilerle kahve içeceğiz.,[],True
sim_v0_24783,006,Genitive Drop,Peki en sevdiğiniz kitabı hangisidir?,[],True
sim_v0_18647,003,Subject Drop,Bomboş Kripto bölümüne bakarak kararını verdi.,[],True
aug_prop_10981,003,Subject Drop,Ömer merdivenlerden inene kadar bekledim .,[],True
aug_prop_2910,005,Object Drop,Avenue'daki 53 numaralı eve getirdim.,[],True
aug_prop_6973,003,Genitive Drop,Deniz armağan ben konuşurken başını sallıyordu .,['Deniz armağan'],True
aug_prop_10947,005,Subject Drop,Esra ona yetişti ve kolundan tuttu .,['Esra'],True
sim_v0_2382,0001,Stripping,"Yemek mideyi doyurur, ruhu değil.",,
seed_1206,001,Genitive Drop,Çamaşır suyunu üstüne dökmemeye özen göster.,[],True
sluice_3111,003,Fragment,Sert: `` Ne kadar ? '',[],True
aug_prop_25377,005,Genitive Drop,O sırada Mustafa not defterini buldu ve sayfalarını çevirmeye başladı .,['Mustafa'],True
oddth_0_11464,001,Genitive Drop,"""Bu hafta başından çok kötü şeyler geçti ama sen çok büyük bir cesaretle elinden geleni yaptın.",['sen'],True
aug_prop_6991,003,No Ellipsis,Hilal ba­zı cüm­le­ler mı­rıl­da­nı­yor­du .,[],True
aug_prop_13621,001,Genitive Drop,Mehmet yavuz sağ elini kaldırdı .,['Mehmet'],True
aug_prop_21444,003,No Ellipsis,Selma fotoğraf makinesi çantasını getiriyor .,[],True
aug_prop_14466,0001,Object Drop,"Nerede olduklarını ben bilmiyorum , ama Muhammed bize söyleyebilir .",,
seed_606,001,Subject Drop,İkinci rafta istediğin kitaplar var ama üçüncüye de bir bakabilirsin.,[],True
aug_prop_8018,006,Subject Drop,Melda Seçmen Seda hakkında ne düşünüyorsun ?,[],True
ksar_0_1649,0001,Subject Drop,"Gece, suya bir geyiğin gelmiş olduğunu tahmin etti, ama izler çok belirsizdi.",,
sim_v0_13902,003,Genitive Drop,Sonra da yaptığı işlere ilişkin Rose Maylie’nin söylediği övgü sözlerini dinliyordu.,[],True
aug_prop_11458,0001,Gapping,"Başkan onun yüzünde ki ifadeyi gördü , Ebru sansar gözlerinin kıpkırmızı parlamasını da .",,
sim_v0_18457,005,Genitive Drop,Şu anda onun yardımına ihtiyacı vardı.,[],True
aug_prop_25708,003,Genitive Drop,Sonra Bora vaziyeti hakkında malumat veriyordu .,['Bora'],True
sluice_1105,003,Subject Drop,'Neden bilmiyorum. '',[],True
seed_1802,001,Ki Expression,Çocuğunki ödülü hak etmişti.,[],True
aug_prop_9518,003,Subject Drop,Asuman gözlerini açtı ve cılızca gülümsedi .,['Asuman'],True
aug_prop_11453,0001,Object Drop,"Sümeyye , kaçacak bir yer arıyor ama Gülşen bir açıklık bırakmadan , acele etmeden yaklaşıyorlardı .",,
aug_prop_14800,003,Fragment,Önem li bir defileden önce hata yaparak Emre 'den azar işiten dikişçi kızlar için de öyle .,[],True
sim_v0_21065,005,Genitive Drop,Ablamla çocuklar bu akşam bizdeler.,[],True
aug_prop_22085,0001,Genitive Drop,"Tanrı Ahmet ali dir sırrım , Mehmet dir niyazım , odur namazda kıblem , odur abdestimin nuru .",,
aug_prop_1403,005,Subject Drop,"Bir şeyler giy ve benimle gel.""",[],True
seed_841,001,NP Drop,Bu hoca ödev veriyor diğeri proje.,['hoca'],True
aug_prop_7964,003,Subject Drop,Eren Simge gittiğinden beri gelmedim .,[],True
caak_0_4074,001,Genitive Drop,"Can da hızla pantolonunu çıkarmak için kemerini açtı ama pantolonun düğmesi bir türlü açılmıyordu, düğmeyi bulamıyordu.",['Can'],True
seed_811,003,Argument Drop,"Biz oraya yürüyerek giderdik, siz ise otobüsle.",['oraya'],True
aug_prop_10904,003,Object Drop,Sorular Pinar tarafından sorulmadan yanıt vermiyordu .,['Sorular'],True
seed_476,0001,Argument Drop,O düğme çalışmıyor ama tekrar basayım.,,
dm_0_589,0001,Gapping,"Başka başka yerlerde, o benim için yaşıyor, keyfediyordu, ben de onun için.",,
oki_0_5725,001,Genitive Drop,Çoğumuz bunu biliyorduk ama annen bilmiyordu.,[],True
sim_v0_17463,005,Genitive Drop,Sesi neredeyse duyulmayacak kadar alçaktı.,[],True
aug_prop_15854,006,Genitive Drop,Yer ayağının altından kaydı ve Mehmet düştü .,['Mehmet'],True
aug_prop_3913,0001,Object Drop,Adam öğretmenliği bırakmış  daha fazla yapamayacakmış.,,
aug_prop_9627,0001,Genitive Drop,Fatih Arman yalvarmak için ağzını açtı ama sözleri boynunda ki iple boğuldu .,,
aug_prop_19794,0001,Genitive Drop,"Şahin altın saçları terden sırılsıklam olmuştu , ama yüzü de değişmişti .",,
aug_prop_15672,006,Subject Drop,"Irazca için mesele imzalı CD değildi , oteldi , otel müşterisi ydi ; ama Mehmet gene anlamamış gibi yaptı .",['Irazca için mesele'],True
aug_prop_1311,005,Subject Drop,Derin bir nefes aldı ve konuşmaya başladı.,[],True
sim_v0_6959,003,Subject Drop,Kalın yelek altında terlemişti ve sırtı kaşınıyordu.,[],True
aug_prop_4107,005,Genitive Drop,Mektubu bu sabah ona vermeyi düşündüm ama sen uyurken aklına geldi.,[],True
sluice_1660,005,No Ellipsis,"Jones, ""En zor şey, ne zamandır,"" dedi.",[],True
aug_prop_6894,003,Genitive Drop,Recep başıyla onayladı .,['Recep'],True
bglb_0_4046,0001,Subject Drop,"Kızın hayatım nasıl kazandığını biliyor olmalıydı, öğleleri o işteyken erkeklerle görüştüğünü.",,
sim_v0_3923,0001,Object Drop,Gollum bir şeyler mırıldandı ama cevap vermedi.,,
sluice_693,003,Genitive Drop,Deutsche Boerse türevleri piyasaya sürmeyi planladığını söyledi ancak ne zaman olduğunu söylemedi.,['piyasaya sürmeyi'],True
aug_prop_14894,006,Argument Drop,Lil gözlerini kırpıştırdı ve Vahdettin talha baktı .,[],True
sluice_2991,003,VP Ellipsis,Ne zaman bilmiyorum ama olacak. '',['olacak.'],True
